"date","hour","city","country","is_day","time","day_of_week","month_of_year","wind_kph","precip_mm","feelslike_c","windchill_c","chance_of_rain","uv","sunny_hours","rainy_hours","cloudy_hours","snowy_hours"
2023-04-26,"08:00",Wellington,New Zealand,1,08:00:00,Wednesday,April    ,32.0,1.5,9.7,9.7,100,4.0,0,1,0,0
2023-04-26,"09:00",Wellington,New Zealand,1,09:00:00,Wednesday,April    ,30.2,0.1,9.2,9.2,100,4.0,0,1,0,0
2023-04-26,"10:00",Wellington,New Zealand,1,10:00:00,Wednesday,April    ,23.8,0.1,9.1,9.1,100,4.0,0,1,0,0
2023-04-26,"11:00",Wellington,New Zealand,1,11:00:00,Wednesday,April    ,24.1,0.0,9.3,9.3,0,4.0,0,0,1,0
2023-04-26,"12:00",Wellington,New Zealand,1,12:00:00,Wednesday,April    ,22.3,0.0,9.7,9.7,0,4.0,0,0,1,0
2023-04-26,"13:00",Wellington,New Zealand,1,13:00:00,Wednesday,April    ,23.0,0.0,9.8,9.8,0,4.0,0,0,1,0
2023-04-26,"14:00",Wellington,New Zealand,1,14:00:00,Wednesday,April    ,23.0,0.0,9.8,9.8,0,4.0,0,0,1,0
2023-04-26,"15:00",Wellington,New Zealand,1,15:00:00,Wednesday,April    ,22.3,0.0,10.0,10.0,0,4.0,0,0,1,0
2023-04-26,"16:00",Wellington,New Zealand,1,16:00:00,Wednesday,April    ,23.4,0.0,9.8,9.8,0,4.0,0,0,1,0
2023-04-26,"17:00",Wellington,New Zealand,1,17:00:00,Wednesday,April    ,22.3,0.0,9.7,9.7,0,4.0,0,0,1,0
2023-04-26,"18:00",Wellington,New Zealand,0,18:00:00,Wednesday,April    ,22.3,0.0,9.7,9.7,0,1.0,0,0,1,0
2023-04-26,"19:00",Wellington,New Zealand,0,19:00:00,Wednesday,April    ,19.1,0.0,10.0,10.0,0,1.0,0,0,1,0
2023-04-26,"20:00",Wellington,New Zealand,0,20:00:00,Wednesday,April    ,18.9,0.0,9.5,9.5,0,1.0,0,0,1,0
2023-04-26,"21:00",Wellington,New Zealand,0,21:00:00,Wednesday,April    ,18.4,0.0,9.9,9.9,0,1.0,0,0,1,0
2023-04-26,"22:00",Wellington,New Zealand,0,22:00:00,Wednesday,April    ,19.0,0.0,10.0,10.0,0,1.0,0,0,1,0
2023-04-26,"23:00",Wellington,New Zealand,0,23:00:00,Wednesday,April    ,18.6,0.0,10.3,10.3,0,1.0,0,0,1,0
2023-04-27,"00:00",Wellington,New Zealand,0,00:00:00,Thursday ,April    ,18.4,0.0,10.2,10.2,0,1.0,0,0,1,0
2023-04-27,"01:00",Wellington,New Zealand,0,01:00:00,Thursday ,April    ,16.6,0.0,10.1,10.1,0,1.0,0,0,1,0
2023-04-27,"02:00",Wellington,New Zealand,0,02:00:00,Thursday ,April    ,14.8,0.0,10.0,10.0,0,1.0,0,0,1,0
2023-04-27,"03:00",Wellington,New Zealand,0,03:00:00,Thursday ,April    ,12.2,0.0,10.0,10.0,0,1.0,0,0,1,0
2023-04-27,"04:00",Wellington,New Zealand,0,04:00:00,Thursday ,April    ,9.4,0.0,11.0,11.0,0,1.0,1,0,0,0
2023-04-27,"05:00",Wellington,New Zealand,0,05:00:00,Thursday ,April    ,6.8,0.0,11.1,11.1,0,1.0,1,0,0,0
2023-04-27,"06:00",Wellington,New Zealand,0,06:00:00,Thursday ,April    ,6.1,0.0,11.0,11.0,0,1.0,1,0,0,0
2023-04-27,"07:00",Wellington,New Zealand,0,07:00:00,Thursday ,April    ,6.8,0.0,9.5,9.5,0,1.0,1,0,0,0
2023-04-27,"08:00",Wellington,New Zealand,1,08:00:00,Thursday ,April    ,6.1,0.0,10.6,10.6,0,5.0,1,0,0,0
2023-04-27,"09:00",Wellington,New Zealand,1,09:00:00,Thursday ,April    ,4.7,0.0,12.2,12.2,0,5.0,1,0,0,0
2023-04-27,"10:00",Wellington,New Zealand,1,10:00:00,Thursday ,April    ,3.2,0.0,13.6,13.6,0,5.0,1,0,0,0
2023-04-27,"11:00",Wellington,New Zealand,1,11:00:00,Thursday ,April    ,4.3,0.0,15.1,15.1,0,5.0,1,0,0,0
2023-04-27,"12:00",Wellington,New Zealand,1,12:00:00,Thursday ,April    ,5.0,0.0,15.2,15.2,0,5.0,1,0,0,0
2023-04-27,"13:00",Wellington,New Zealand,1,13:00:00,Thursday ,April    ,5.0,0.0,15.2,15.2,0,6.0,1,0,0,0
2023-04-27,"14:00",Wellington,New Zealand,1,14:00:00,Thursday ,April    ,6.5,0.0,14.8,14.8,0,5.0,1,0,0,0
2023-04-27,"15:00",Wellington,New Zealand,1,15:00:00,Thursday ,April    ,6.8,0.0,14.5,14.5,0,5.0,1,0,0,0
2023-04-27,"16:00",Wellington,New Zealand,1,16:00:00,Thursday ,April    ,6.5,0.0,14.7,14.7,0,5.0,1,0,0,0
2023-04-27,"17:00",Wellington,New Zealand,1,17:00:00,Thursday ,April    ,6.1,0.0,13.6,13.6,0,5.0,1,0,0,0
2023-04-27,"18:00",Wellington,New Zealand,0,18:00:00,Thursday ,April    ,7.2,0.0,11.6,11.6,0,1.0,1,0,0,0
2023-04-27,"19:00",Wellington,New Zealand,0,19:00:00,Thursday ,April    ,9.0,0.0,13.7,13.7,0,1.0,1,0,0,0
2023-04-27,"20:00",Wellington,New Zealand,0,20:00:00,Thursday ,April    ,8.6,0.0,11.3,11.3,0,1.0,1,0,0,0
2023-04-27,"21:00",Wellington,New Zealand,0,21:00:00,Thursday ,April    ,10.4,0.0,11.1,11.1,0,1.0,1,0,0,0
2023-04-27,"22:00",Wellington,New Zealand,0,22:00:00,Thursday ,April    ,10.8,0.0,11.1,11.1,0,1.0,1,0,0,0
2023-04-27,"23:00",Wellington,New Zealand,0,23:00:00,Thursday ,April    ,10.8,0.0,11.0,11.0,0,1.0,1,0,0,0
2023-04-28,"00:00",Wellington,New Zealand,0,00:00:00,Friday   ,April    ,7.2,0.0,11.5,11.5,0,1.0,1,0,0,0
2023-04-28,"01:00",Wellington,New Zealand,0,01:00:00,Friday   ,April    ,7.2,0.0,11.4,11.4,0,1.0,1,0,0,0
2023-04-28,"02:00",Wellington,New Zealand,0,02:00:00,Friday   ,April    ,9.0,0.0,10.9,10.9,0,1.0,1,0,0,0
2023-04-28,"03:00",Wellington,New Zealand,0,03:00:00,Friday   ,April    ,8.3,0.0,11.0,11.0,0,1.0,1,0,0,0
2023-04-28,"04:00",Wellington,New Zealand,0,04:00:00,Friday   ,April    ,9.0,0.0,10.8,10.8,0,1.0,1,0,0,0
2023-04-28,"05:00",Wellington,New Zealand,0,05:00:00,Friday   ,April    ,9.7,0.0,10.5,10.5,0,1.0,1,0,0,0
2023-04-28,"06:00",Wellington,New Zealand,0,06:00:00,Friday   ,April    ,8.3,0.0,10.7,10.7,0,1.0,1,0,0,0
2023-04-28,"07:00",Wellington,New Zealand,0,07:00:00,Friday   ,April    ,9.0,0.0,10.4,10.4,0,1.0,1,0,0,0
2023-04-28,"08:00",Wellington,New Zealand,1,08:00:00,Friday   ,April    ,8.6,0.0,10.9,10.9,0,5.0,1,0,0,0
2023-04-28,"09:00",Wellington,New Zealand,1,09:00:00,Friday   ,April    ,8.6,0.0,11.0,11.0,0,5.0,1,0,0,0
2023-04-28,"10:00",Wellington,New Zealand,1,10:00:00,Friday   ,April    ,6.5,0.0,12.7,12.7,0,5.0,1,0,0,0
2023-04-28,"11:00",Wellington,New Zealand,1,11:00:00,Friday   ,April    ,4.3,0.0,15.1,15.1,0,6.0,1,0,0,0
2023-04-28,"12:00",Wellington,New Zealand,1,12:00:00,Friday   ,April    ,2.5,0.0,16.3,16.3,0,6.0,1,0,0,0
2023-04-28,"13:00",Wellington,New Zealand,1,13:00:00,Friday   ,April    ,1.1,0.0,16.9,16.9,0,6.0,1,0,0,0
2023-04-28,"14:00",Wellington,New Zealand,1,14:00:00,Friday   ,April    ,1.4,0.0,17.2,17.2,0,6.0,1,0,0,0
2023-04-28,"15:00",Wellington,New Zealand,1,15:00:00,Friday   ,April    ,2.9,0.0,16.4,16.4,0,6.0,1,0,0,0
2023-04-28,"16:00",Wellington,New Zealand,1,16:00:00,Friday   ,April    ,2.2,0.0,17.1,17.1,0,6.0,1,0,0,0
2023-04-28,"17:00",Wellington,New Zealand,1,17:00:00,Friday   ,April    ,0.7,0.0,15.9,15.9,0,6.0,1,0,0,0
2023-04-28,"18:00",Wellington,New Zealand,0,18:00:00,Friday   ,April    ,2.9,0.0,15.1,15.1,0,1.0,1,0,0,0
2023-04-28,"19:00",Wellington,New Zealand,0,19:00:00,Friday   ,April    ,7.2,0.0,12.9,12.9,0,1.0,1,0,0,0
2023-04-28,"20:00",Wellington,New Zealand,0,20:00:00,Friday   ,April    ,10.4,0.0,11.4,11.4,0,1.0,1,0,0,0
2023-04-28,"21:00",Wellington,New Zealand,0,21:00:00,Friday   ,April    ,11.5,0.0,11.0,11.0,0,1.0,1,0,0,0
2023-04-28,"22:00",Wellington,New Zealand,0,22:00:00,Friday   ,April    ,12.6,0.0,10.7,10.7,0,1.0,1,0,0,0
2023-04-28,"23:00",Wellington,New Zealand,0,23:00:00,Friday   ,April    ,12.6,0.0,10.8,10.8,0,1.0,1,0,0,0
2023-04-29,"00:00",Wellington,New Zealand,0,00:00:00,Saturday ,April    ,13.7,0.0,10.0,10.0,0,1.0,1,0,0,0
2023-04-29,"01:00",Wellington,New Zealand,0,01:00:00,Saturday ,April    ,15.1,0.0,10.2,10.2,0,1.0,1,0,0,0
2023-04-29,"02:00",Wellington,New Zealand,0,02:00:00,Saturday ,April    ,16.6,0.0,10.3,10.3,0,1.0,1,0,0,0
2023-04-29,"03:00",Wellington,New Zealand,0,03:00:00,Saturday ,April    ,17.6,0.0,10.7,10.7,0,1.0,1,0,0,0
2023-04-29,"04:00",Wellington,New Zealand,0,04:00:00,Saturday ,April    ,14.2,0.0,11.2,11.2,0,1.0,1,0,0,0
2023-04-29,"05:00",Wellington,New Zealand,0,05:00:00,Saturday ,April    ,14.7,0.0,10.9,10.9,0,1.0,0,0,1,0
2023-04-29,"06:00",Wellington,New Zealand,0,06:00:00,Saturday ,April    ,15.4,0.0,10.7,10.7,0,1.0,0,0,1,0
2023-04-29,"07:00",Wellington,New Zealand,0,07:00:00,Saturday ,April    ,16.2,0.0,10.9,10.9,0,1.0,0,0,1,0
2023-04-29,"08:00",Wellington,New Zealand,1,08:00:00,Saturday ,April    ,17.3,0.0,11.6,11.6,0,4.0,0,0,1,0
2023-04-29,"09:00",Wellington,New Zealand,1,09:00:00,Saturday ,April    ,18.1,0.0,12.7,12.7,0,4.0,0,0,1,0
2023-04-29,"10:00",Wellington,New Zealand,1,10:00:00,Saturday ,April    ,18.5,0.0,13.5,13.5,0,4.0,0,0,1,0
2023-04-29,"11:00",Wellington,New Zealand,1,11:00:00,Saturday ,April    ,18.5,0.0,15.3,15.3,0,5.0,0,0,1,0
2023-04-29,"12:00",Wellington,New Zealand,1,12:00:00,Saturday ,April    ,18.4,0.0,16.1,16.1,0,6.0,0,0,1,0
2023-04-29,"13:00",Wellington,New Zealand,1,13:00:00,Saturday ,April    ,18.4,0.0,16.2,16.2,0,5.0,0,0,1,0
2023-04-29,"14:00",Wellington,New Zealand,1,14:00:00,Saturday ,April    ,18.4,0.0,16.2,16.2,0,5.0,0,0,1,0
2023-04-29,"15:00",Wellington,New Zealand,1,15:00:00,Saturday ,April    ,18.4,0.0,16.2,16.2,0,5.0,0,0,1,0
2023-04-29,"16:00",Wellington,New Zealand,1,16:00:00,Saturday ,April    ,16.1,0.0,15.8,15.8,0,5.0,0,0,1,0
2023-04-29,"17:00",Wellington,New Zealand,1,17:00:00,Saturday ,April    ,14.9,0.0,15.2,15.2,0,5.0,0,0,1,0
2023-04-29,"18:00",Wellington,New Zealand,0,18:00:00,Saturday ,April    ,16.1,0.0,13.2,13.2,0,1.0,0,0,1,0
2023-04-29,"19:00",Wellington,New Zealand,0,19:00:00,Saturday ,April    ,16.3,0.0,13.2,13.2,0,1.0,0,0,1,0
2023-04-29,"20:00",Wellington,New Zealand,0,20:00:00,Saturday ,April    ,15.9,0.0,12.8,12.8,0,1.0,0,0,1,0
2023-04-29,"21:00",Wellington,New Zealand,0,21:00:00,Saturday ,April    ,15.8,0.0,12.9,12.9,0,1.0,0,0,1,0
2023-04-29,"22:00",Wellington,New Zealand,0,22:00:00,Saturday ,April    ,16.1,0.0,13.0,13.0,0,1.0,0,0,1,0
2023-04-29,"23:00",Wellington,New Zealand,0,23:00:00,Saturday ,April    ,16.1,0.0,13.1,13.1,0,1.0,0,0,1,0
2023-04-30,"00:00",Wellington,New Zealand,0,00:00:00,Sunday   ,April    ,16.5,0.0,12.8,12.8,0,1.0,1,0,0,0
2023-04-30,"01:00",Wellington,New Zealand,0,01:00:00,Sunday   ,April    ,17.2,0.0,12.8,12.8,0,1.0,1,0,0,0
2023-04-30,"02:00",Wellington,New Zealand,0,02:00:00,Sunday   ,April    ,17.7,0.0,12.7,12.7,0,1.0,1,0,0,0
2023-04-30,"03:00",Wellington,New Zealand,0,03:00:00,Sunday   ,April    ,17.0,0.0,12.4,12.4,0,1.0,1,0,0,0
2023-04-30,"04:00",Wellington,New Zealand,0,04:00:00,Sunday   ,April    ,16.8,0.0,12.1,12.1,0,1.0,1,0,0,0
2023-04-30,"05:00",Wellington,New Zealand,0,05:00:00,Sunday   ,April    ,16.5,0.0,12.0,12.0,0,1.0,1,0,0,0
2023-04-30,"06:00",Wellington,New Zealand,0,06:00:00,Sunday   ,April    ,16.2,0.0,12.0,12.0,0,1.0,1,0,0,0
2023-04-30,"07:00",Wellington,New Zealand,0,07:00:00,Sunday   ,April    ,15.9,0.0,11.9,11.9,0,1.0,1,0,0,0
2023-04-30,"08:00",Wellington,New Zealand,1,08:00:00,Sunday   ,April    ,15.5,0.0,12.8,12.8,0,5.0,1,0,0,0
2023-04-30,"09:00",Wellington,New Zealand,1,09:00:00,Sunday   ,April    ,15.8,0.0,15.3,15.3,0,6.0,1,0,0,0
2023-04-30,"10:00",Wellington,New Zealand,1,10:00:00,Sunday   ,April    ,14.1,0.0,16.2,16.2,0,6.0,1,0,0,0
2023-04-30,"11:00",Wellington,New Zealand,1,11:00:00,Sunday   ,April    ,13.5,0.0,17.5,17.5,0,6.0,1,0,0,0
2023-04-30,"12:00",Wellington,New Zealand,1,12:00:00,Sunday   ,April    ,13.7,0.0,18.0,18.0,0,6.0,1,0,0,0
2023-04-30,"13:00",Wellington,New Zealand,1,13:00:00,Sunday   ,April    ,16.6,0.0,18.2,18.2,0,6.0,1,0,0,0
2023-04-30,"14:00",Wellington,New Zealand,1,14:00:00,Sunday   ,April    ,14.8,0.0,18.5,18.5,0,6.0,1,0,0,0
2023-04-30,"15:00",Wellington,New Zealand,1,15:00:00,Sunday   ,April    ,12.2,0.0,18.7,18.7,0,6.0,1,0,0,0
2023-04-30,"16:00",Wellington,New Zealand,1,16:00:00,Sunday   ,April    ,10.1,0.0,18.6,18.6,0,6.0,1,0,0,0
2023-04-30,"17:00",Wellington,New Zealand,1,17:00:00,Sunday   ,April    ,7.9,0.0,15.5,15.5,0,6.0,1,0,0,0
2023-04-30,"18:00",Wellington,New Zealand,0,18:00:00,Sunday   ,April    ,7.2,0.0,14.7,14.7,0,1.0,1,0,0,0
2023-04-30,"19:00",Wellington,New Zealand,0,19:00:00,Sunday   ,April    ,7.6,0.0,14.4,14.4,0,1.0,1,0,0,0
2023-04-30,"20:00",Wellington,New Zealand,0,20:00:00,Sunday   ,April    ,7.2,0.0,15.1,15.1,0,1.0,1,0,0,0
2023-04-30,"21:00",Wellington,New Zealand,0,21:00:00,Sunday   ,April    ,5.8,0.0,15.2,15.2,0,1.0,1,0,0,0
2023-04-30,"22:00",Wellington,New Zealand,0,22:00:00,Sunday   ,April    ,5.8,0.0,15.2,15.2,0,1.0,1,0,0,0
2023-04-30,"23:00",Wellington,New Zealand,0,23:00:00,Sunday   ,April    ,4.7,0.0,15.2,15.2,0,1.0,1,0,0,0
2024-04-01,"00:00",Wellington,New Zealand,0,00:00:00,Monday   ,April    ,12.2,0.02,10.1,10.1,45,1.0,0,1,0,0
2024-04-01,"01:00",Wellington,New Zealand,0,01:00:00,Monday   ,April    ,12.2,0.03,10.1,10.1,45,1.0,0,1,0,0
2024-04-01,"02:00",Wellington,New Zealand,0,02:00:00,Monday   ,April    ,12.2,0.03,10.1,10.1,45,1.0,0,1,0,0
2024-04-01,"03:00",Wellington,New Zealand,0,03:00:00,Monday   ,April    ,12.2,0.02,10.0,10.0,45,1.0,0,1,0,0
2024-04-01,"04:00",Wellington,New Zealand,0,04:00:00,Monday   ,April    ,11.2,0.01,9.9,9.9,45,1.0,0,1,0,0
2024-04-01,"05:00",Wellington,New Zealand,0,05:00:00,Monday   ,April    ,10.8,0.01,9.8,9.8,45,1.0,0,1,0,0
2024-04-01,"06:00",Wellington,New Zealand,0,06:00:00,Monday   ,April    ,10.1,0.01,9.8,9.8,45,1.0,0,1,0,0
2024-04-01,"07:00",Wellington,New Zealand,0,07:00:00,Monday   ,April    ,9.0,0.01,10.1,10.1,45,1.0,0,1,0,0
2024-04-01,"08:00",Wellington,New Zealand,1,08:00:00,Monday   ,April    ,8.3,0.02,12.2,12.2,45,4.0,0,1,0,0
2024-04-01,"09:00",Wellington,New Zealand,1,09:00:00,Monday   ,April    ,7.9,0.01,12.7,12.7,45,4.0,0,1,0,0
2024-04-01,"10:00",Wellington,New Zealand,1,10:00:00,Monday   ,April    ,8.3,0.0,13.1,13.1,45,4.0,0,0,1,0
2024-04-01,"11:00",Wellington,New Zealand,1,11:00:00,Monday   ,April    ,7.9,0.0,14.1,14.1,45,5.0,0,0,1,0
2024-04-01,"12:00",Wellington,New Zealand,1,12:00:00,Monday   ,April    ,7.9,0.0,14.7,14.7,0,5.0,0,0,1,0
2024-04-01,"13:00",Wellington,New Zealand,1,13:00:00,Monday   ,April    ,9.0,0.0,15.2,15.2,0,6.0,1,0,0,0
2024-04-01,"14:00",Wellington,New Zealand,1,14:00:00,Monday   ,April    ,8.3,0.0,15.3,15.3,0,6.0,1,0,0,0
2024-04-01,"15:00",Wellington,New Zealand,1,15:00:00,Monday   ,April    ,7.2,0.0,15.3,15.3,0,6.0,1,0,0,0
2024-04-01,"16:00",Wellington,New Zealand,1,16:00:00,Monday   ,April    ,4.7,0.0,15.0,15.0,0,6.0,1,0,0,0
2024-04-01,"17:00",Wellington,New Zealand,1,17:00:00,Monday   ,April    ,2.5,0.0,14.2,14.2,0,5.0,1,0,0,0
2024-04-01,"18:00",Wellington,New Zealand,1,18:00:00,Monday   ,April    ,2.5,0.0,12.6,12.6,0,5.0,1,0,0,0
2024-04-01,"19:00",Wellington,New Zealand,1,19:00:00,Monday   ,April    ,3.6,0.0,12.4,12.4,0,5.0,1,0,0,0
2024-04-01,"20:00",Wellington,New Zealand,0,20:00:00,Monday   ,April    ,5.4,0.0,11.5,11.5,0,1.0,1,0,0,0
2024-04-01,"21:00",Wellington,New Zealand,0,21:00:00,Monday   ,April    ,7.2,0.0,11.0,11.0,0,1.0,1,0,0,0
2024-04-01,"22:00",Wellington,New Zealand,0,22:00:00,Monday   ,April    ,7.9,0.0,10.9,10.9,0,1.0,0,0,1,0
2024-04-01,"23:00",Wellington,New Zealand,0,23:00:00,Monday   ,April    ,8.6,0.0,10.7,10.7,0,1.0,0,0,1,0
2024-04-02,"00:00",Wellington,New Zealand,0,00:00:00,Tuesday  ,April    ,13.3,0.0,11.2,11.2,45,1.0,0,0,1,0
2024-04-02,"01:00",Wellington,New Zealand,0,01:00:00,Tuesday  ,April    ,12.6,0.01,11.5,11.5,45,1.0,0,1,0,0
2024-04-02,"02:00",Wellington,New Zealand,0,02:00:00,Tuesday  ,April    ,11.2,0.03,11.8,11.8,45,1.0,0,1,0,0
2024-04-02,"03:00",Wellington,New Zealand,0,03:00:00,Tuesday  ,April    ,9.7,0.03,12.1,12.1,45,1.0,0,1,0,0
2024-04-02,"04:00",Wellington,New Zealand,0,04:00:00,Tuesday  ,April    ,7.6,0.06,12.4,12.4,45,1.0,0,1,0,0
2024-04-02,"05:00",Wellington,New Zealand,0,05:00:00,Tuesday  ,April    ,4.3,0.07,12.8,12.8,45,1.0,0,1,0,0
2024-04-02,"06:00",Wellington,New Zealand,0,06:00:00,Tuesday  ,April    ,1.4,0.09,12.5,12.5,100,1.0,0,1,0,0
2024-04-02,"07:00",Wellington,New Zealand,0,07:00:00,Tuesday  ,April    ,3.2,0.09,13.2,13.2,100,1.0,0,1,0,0
2024-04-02,"08:00",Wellington,New Zealand,1,08:00:00,Tuesday  ,April    ,5.0,0.1,13.4,13.4,100,4.0,0,1,0,0
2024-04-02,"09:00",Wellington,New Zealand,1,09:00:00,Tuesday  ,April    ,6.1,0.09,13.4,13.4,45,4.0,0,1,0,0
2024-04-02,"10:00",Wellington,New Zealand,1,10:00:00,Tuesday  ,April    ,6.1,0.08,13.7,13.7,45,4.0,0,1,0,0
2024-04-02,"11:00",Wellington,New Zealand,1,11:00:00,Tuesday  ,April    ,6.5,0.05,14.0,14.0,45,4.0,0,1,0,0
2024-04-02,"12:00",Wellington,New Zealand,1,12:00:00,Tuesday  ,April    ,8.3,0.02,14.1,14.1,45,4.0,0,1,0,0
2024-04-02,"13:00",Wellington,New Zealand,1,13:00:00,Tuesday  ,April    ,8.3,0.02,14.5,14.5,45,4.0,0,1,0,0
2024-04-02,"14:00",Wellington,New Zealand,1,14:00:00,Tuesday  ,April    ,9.7,0.01,14.4,14.4,45,4.0,0,1,0,0
2024-04-02,"15:00",Wellington,New Zealand,1,15:00:00,Tuesday  ,April    ,10.4,0.0,14.4,14.4,45,5.0,0,0,1,0
2024-04-02,"16:00",Wellington,New Zealand,1,16:00:00,Tuesday  ,April    ,11.2,0.0,14.3,14.3,0,5.0,0,0,1,0
2024-04-02,"17:00",Wellington,New Zealand,1,17:00:00,Tuesday  ,April    ,11.9,0.0,13.4,13.4,0,5.0,0,0,1,0
2024-04-02,"18:00",Wellington,New Zealand,1,18:00:00,Tuesday  ,April    ,9.7,0.0,12.5,12.5,0,4.0,0,0,1,0
2024-04-02,"19:00",Wellington,New Zealand,1,19:00:00,Tuesday  ,April    ,7.6,0.0,12.9,12.9,0,4.0,0,0,1,0
2024-04-02,"20:00",Wellington,New Zealand,0,20:00:00,Tuesday  ,April    ,5.0,0.0,13.5,13.5,0,1.0,0,0,1,0
2024-04-02,"21:00",Wellington,New Zealand,0,21:00:00,Tuesday  ,April    ,3.2,0.0,13.8,13.8,0,1.0,1,0,0,0
2024-04-02,"22:00",Wellington,New Zealand,0,22:00:00,Tuesday  ,April    ,3.2,0.0,13.4,13.4,0,1.0,1,0,0,0
2024-04-02,"23:00",Wellington,New Zealand,0,23:00:00,Tuesday  ,April    ,6.8,0.0,12.3,12.3,0,1.0,1,0,0,0
2024-04-03,"00:00",Wellington,New Zealand,0,00:00:00,Wednesday,April    ,8.6,0.0,11.3,11.3,0,1.0,0,0,1,0
2024-04-03,"01:00",Wellington,New Zealand,0,01:00:00,Wednesday,April    ,11.2,0.0,10.9,10.9,0,1.0,1,0,0,0
2024-04-03,"02:00",Wellington,New Zealand,0,02:00:00,Wednesday,April    ,15.1,0.0,11.2,11.2,0,1.0,1,0,0,0
2024-04-03,"03:00",Wellington,New Zealand,0,03:00:00,Wednesday,April    ,19.4,0.0,11.6,11.6,0,1.0,1,0,0,0
2024-04-03,"04:00",Wellington,New Zealand,0,04:00:00,Wednesday,April    ,23.8,0.0,11.7,11.7,0,1.0,1,0,0,0
2024-04-03,"05:00",Wellington,New Zealand,0,05:00:00,Wednesday,April    ,26.6,0.0,11.3,11.3,45,1.0,1,0,0,0
2024-04-03,"06:00",Wellington,New Zealand,0,06:00:00,Wednesday,April    ,28.4,0.0,10.8,10.8,0,1.0,0,0,1,0
2024-04-03,"07:00",Wellington,New Zealand,0,07:00:00,Wednesday,April    ,31.3,0.0,11.0,11.0,45,1.0,1,0,0,0
2024-04-03,"08:00",Wellington,New Zealand,1,08:00:00,Wednesday,April    ,32.8,0.03,12.3,12.3,45,4.0,0,1,0,0
2024-04-03,"09:00",Wellington,New Zealand,1,09:00:00,Wednesday,April    ,36.7,0.0,15.1,15.1,45,6.0,1,0,0,0
2024-04-03,"10:00",Wellington,New Zealand,1,10:00:00,Wednesday,April    ,38.5,0.0,15.4,15.4,45,6.0,1,0,0,0
2024-04-03,"11:00",Wellington,New Zealand,1,11:00:00,Wednesday,April    ,40.7,0.02,16.3,16.3,45,5.0,0,1,0,0
2024-04-03,"12:00",Wellington,New Zealand,1,12:00:00,Wednesday,April    ,45.0,0.03,16.5,16.5,45,5.0,0,1,0,0
2024-04-03,"13:00",Wellington,New Zealand,1,13:00:00,Wednesday,April    ,46.4,0.01,16.7,16.7,45,5.0,0,1,0,0
2024-04-03,"14:00",Wellington,New Zealand,1,14:00:00,Wednesday,April    ,48.2,0.0,16.7,16.7,45,6.0,1,0,0,0
2024-04-03,"15:00",Wellington,New Zealand,1,15:00:00,Wednesday,April    ,48.6,0.0,16.5,16.5,45,6.0,1,0,0,0
2024-04-03,"16:00",Wellington,New Zealand,1,16:00:00,Wednesday,April    ,49.0,0.0,16.2,16.2,0,6.0,0,0,1,0
2024-04-03,"17:00",Wellington,New Zealand,1,17:00:00,Wednesday,April    ,50.0,0.0,15.9,15.9,0,6.0,0,0,1,0
2024-04-03,"18:00",Wellington,New Zealand,1,18:00:00,Wednesday,April    ,49.7,0.0,15.0,15.0,0,5.0,0,0,1,0
2024-04-03,"19:00",Wellington,New Zealand,1,19:00:00,Wednesday,April    ,49.7,0.0,12.2,12.2,0,4.0,0,0,1,0
2024-04-03,"20:00",Wellington,New Zealand,0,20:00:00,Wednesday,April    ,50.0,0.0,15.1,15.1,0,1.0,0,0,1,0
2024-04-03,"21:00",Wellington,New Zealand,0,21:00:00,Wednesday,April    ,50.0,0.0,15.1,15.1,0,1.0,0,0,1,0
2024-04-03,"22:00",Wellington,New Zealand,0,22:00:00,Wednesday,April    ,50.4,0.0,15.1,15.1,45,1.0,0,0,1,0
2024-04-03,"23:00",Wellington,New Zealand,0,23:00:00,Wednesday,April    ,50.8,0.0,15.2,15.2,45,1.0,1,0,0,0
2024-04-04,"00:00",Wellington,New Zealand,0,00:00:00,Thursday ,April    ,51.5,0.0,15.2,15.2,45,1.0,0,0,1,0
2024-04-04,"01:00",Wellington,New Zealand,0,01:00:00,Thursday ,April    ,50.4,0.0,15.1,15.1,45,1.0,0,0,1,0
2024-04-04,"02:00",Wellington,New Zealand,0,02:00:00,Thursday ,April    ,50.0,0.0,15.2,15.2,45,1.0,0,0,1,0
2024-04-04,"03:00",Wellington,New Zealand,0,03:00:00,Thursday ,April    ,50.4,0.0,15.3,15.3,45,1.0,0,0,1,0
2024-04-04,"04:00",Wellington,New Zealand,0,04:00:00,Thursday ,April    ,49.7,0.0,15.3,15.3,45,1.0,1,0,0,0
2024-04-04,"05:00",Wellington,New Zealand,0,05:00:00,Thursday ,April    ,50.0,0.0,15.4,15.4,45,1.0,0,0,1,0
2024-04-04,"06:00",Wellington,New Zealand,0,06:00:00,Thursday ,April    ,48.2,0.01,15.6,15.6,45,1.0,0,1,0,0
2024-04-04,"07:00",Wellington,New Zealand,0,07:00:00,Thursday ,April    ,41.0,0.57,15.5,15.5,100,1.0,0,1,0,0
2024-04-04,"08:00",Wellington,New Zealand,1,08:00:00,Thursday ,April    ,40.0,1.75,15.6,15.6,100,5.0,0,1,0,0
2024-04-04,"09:00",Wellington,New Zealand,1,09:00:00,Thursday ,April    ,38.2,1.29,15.7,15.7,100,5.0,0,1,0,0
